source_dataset,source_group,split
lap,MAL44074,train
lap,MAL44075,train
lap,MAL44076,train
lap,MAL44078,train
lap,MAL44079,test
lap,MAL44084,train
lap,MAL44086,train
lap,MAL44087,test
lap,MAL44089,train
lap,MAL44090,train
lap,MAL44096,train
lap,MAL44097,test
lap,MAL44099,train
lap,MAL44100,train
lap,MAL44101,train
lap,MAL44103,train
lap,MAL44104,validation
lap,MAL44105,train
lap,MAL44108,validation
lap,MAL44109,train
lap,MAL44110,train
lap,MAL44111,test
lap,MAL44112,validation
lap,MAL44114,train
lap,MAL44115,train
lap,MAL44116,test
lap,MAL44117,train
lap,MAL44118,train
lap,MAL44119,train
lap,MAL44121,test
lap,MAL44122,train
lap,MAL44123,train
lap,MAL44126,train
lap,MAL44128,train
lap,MAL44129,train
lap,MAL44130,train
lap,MAL44132,test
lap,MAL44133,test
lap,MAL44135,validation
lap,MAL44136,validation
lap,MAL44137,train
lap,MAL44138,train
lap,MAL44140,train
lap,MAL44141,train
lap,MAL44144,train
lap,MAL44145,train
lap,MAL44146,train
lap,MAL44147,train
lap,MAL44148,test
lap,MAL44149,train
lap,MAL44151,train
lap,MAL44152,validation
lap,MAL44153,test
lap,MAL44154,validation
lap,MAL44155,train
lap,MAL44156,validation
lap,MAL44157,test
lap,MAL44158,validation
lap,MAL44159,validation
lap,MAL44160,train
lap,MAL44161,train
lap,MAL44162,train
lap,MAL44163,train
lap,MAL44164,train
lap,MAL44165,train
lap,MAL44166,train
lap,MAL44167,train
lap,MAL44168,train
lap,MAL44169,train
lap,MAL44170,train
lap,MAL44171,train
lap,MAL44174,train
lap,MAL44175,train
lap,MAL44176,train
lap,MAL44177,validation
lap,MAL44178,train
lap,MAL44179,train
lap,MAL44181,validation
lap,MAL44182,train
lap,MAL44184,train
lap,MAL44185,train
lap,MAL44187,train
lap,MAL44188,train
lap,MAL44191,test
lap,MAL44192,train
lap,MAL44193,train
lap,MAL44194,train
lap,MAL44196,test
lap,MAL44200,train
lap,MAL44201,train
lap,MAL44202,train
lap,MAL44203,test
lap,MAL44204,train
lap,MAL44208,train
lap,MAL44209,train
lap,MAL44211,train
lap,MAL44212,train
lap,MAL44213,train
lap,MAL44218,train
lap,MAL44221,train
lap,MAL44223,validation
lap,MAL44224,train
lap,MAL44225,train
lap,MAL44228,train
lap,MAL44233,train
lap,MAL44235,train
lap,MAL44236,train
lap,MAL44245,train
lap,MAL44246,train
lap,MAL44248,train
lap,MAL44254,test
lap,MAL44256,train
lap,MAL44257,train
lap,MAL44259,train
lap,MAL44260,train
lap,MAL44263,train
lap,MAL44265,train
lap,MAL44267,test
lap,MAL44270,train
lap,MAL44271,train
lap,MAL44273,test
lap,MAL44274,train
lap,MAL44275,train
lap,MAL44276,train
lap,MAL44278,train
lap,MAL44279,train
lap,MAL44280,validation
lap,MAL44282,train
lap,MAL44283,train
lap,MAL44284,test
lap,MAL44285,train
lap,MAL44286,train
lap,MAL44287,test
lap,MAL44288,train
lap,MAL44289,train
lap,MAL44292,train
lap,MAL44293,train
lap,MAL44295,train
lap,MAL44296,validation
lap,MAL44297,train
lap,MAL44298,train
lap,MAL44300,train
lap,MAL44301,train
lap,MAL44302,test
lap,MAL44303,train
lap,MAL44304,train
lap,MAL44345,train
lap,MAL44349,test
lap,MAL44350,test
lap,MAL44351,train
lap,MAL44353,test
lap,MAL44358,train
lap,MAL44363,train
lap,MAL44365,train
lap,MAL44366,validation
lap,MAL44368,validation
lap,MAL44369,test
lap,MAL44370,train
lap,MAL44371,train
lap,MAL44373,train
lap,MAL44374,train
lap,MAL44376,train
lap,MAL44382,train
lap,MAL44385,validation
lap,MAL44387,train
lap,MAL44388,train
lap,MAL44389,train
lap,MAL44390,train
lap,MAL44393,train
lap,MAL44394,train
lap,MAL44395,train
lap,MAL44396,train
lap,MAL44397,train
lap,MAL44399,train
lap,MAL44402,train
lap,MAL44403,train
lap,MAL44406,validation
lap,MAL44407,train
lap,MAL44408,train
lap,MAL44409,validation
lap,MAL44410,train
lap,MAL44411,train
lap,MAL44412,train
lap,MAL44413,validation
lap,MAL44414,train
lap,MAL44415,validation
lap,MAL44416,train
lap,MAL44417,train
lap,MAL44418,train
lap,MAL44419,test
lap,MAL44420,test
lap,MAL44421,train
lap,MAL44422,train
lap,MAL44423,validation
lap,MAL44426,validation
lap,MAL44427,validation
lap,MAL44429,train
lap,MAL44434,train
lap,MAL44440,test
lap,MAL44441,train
lap,MAL44444,train
lap,MAL44445,test
lap,MAL44446,validation
lap,MAL44447,test
lap,MAL44448,train
lap,MAL44449,train
lap,MAL44450,train
lap,MAL44452,train
lap,MAL44454,train
lap,MAL44455,train
lap,MAL44456,train
lap,MAL44457,train
lap,MAL44458,train
lap,MAL44459,train
lap,MAL44460,test
lap,MAL44461,train
lap,MAL44462,train
lap,MAL44463,train
lap,MAL44464,train
lap,MAL44465,train
lap,MAL44466,train
lap,MAL44467,validation
lap,MAL44468,test
lap,MAL44469,train
lap,MAL44470,train
lap,MAL44471,train
lap,MAL44472,train
lap,MAL44473,train
lap,MAL44474,train
lap,MAL44475,validation
lap,MAL44476,test
lap,MAL44478,train
lap,MAL44479,test
lap,MAL44486,test
lap,MAL44487,train
lap,MAL44488,train
lap,MAL44489,train
lap,MAL44490,train
lap,MAL44491,train
lap,MAL44492,train
lap,MAL44493,train
lap,MAL44494,train
lap,MAL44495,train
lap,MAL44496,test
lap,MAL44499,train
lap,MAL44500,train
lap,MAL44501,train
lap,MAL44502,train
lap,MAL44503,train
lap,MAL44504,validation
lap,MAL44505,train
lap,MAL44506,train
lap,MAL44507,test
lap,MAL44508,test
lap,MAL44509,test
lap,MAL44511,train
lap,MAL44513,validation
lap,MAL44516,validation
lap,MAL44517,train
lap,MAL44518,test
lap,MAL44520,train
lap,MAL44522,test
lap,MAL44523,train
lap,MAL44524,train
lap,MAL44525,train
lap,MAL44526,test
lap,MAL44529,train
lap,MAL44530,train
lap,MAL44531,train
lap,MAL44532,train
lap,MAL44533,train
lap,MAL44534,train
lap,MAL44535,train
lap,MAL44536,train
lap,MAL44537,validation
lap,MAL44538,test
lap,MAL44539,test
lap,MAL44540,train
lap,MAL44541,train
lap,MAL44542,train
lap,MAL44543,train
lap,MAL44544,train
lap,MAL44545,train
lap,MAL44546,train
lap,MAL44547,validation
lap,MAL44548,train
lap,MAL44550,train
lap,MAL44551,test
lap,MAL44552,test
lap,MAL44553,train
lap,MAL44554,train
lap,MAL44555,train
lap,MAL44556,train
lap,MAL44557,validation
lap,MAL44558,train
lap,MAL44559,train
lap,MAL44560,train
lap,MAL44570,train
lap,MAL44571,validation
lap,MAL44573,validation
lap,MAL44576,train
lap,MAL44577,train
lap,MAL44580,train
lap,MAL44581,validation
lap,MAL44582,train
lap,MAL44583,train
lap,MAL44585,train
lap,MAL44586,train
lap,MAL44587,test
lap,MAL44588,train
lap,MAL44590,train
lap,MAL44591,train
lap,MAL44595,train
lap,MAL44596,test
lap,MAL44597,test
lap,MAL44606,train
lap,MAL44609,test
lap,MAL44610,train
lap,MAL44611,train
lap,MAL44612,train
lap,MAL44613,train
lap,MAL44614,train
lap,MAL44615,train
lap,MAL44616,train
lap,MAL44618,train
lap,MAL44619,train
lap,MAL44620,train
lap,MAL44622,test
lap,MAL44623,train
lap,MAL44625,train
lap,MAL44627,train
lap,MAL44628,train
lap,MAL44630,train
lap,MAL44632,validation
lap,MAL44634,train
lap,MAL44635,validation
lap,MAL44636,test
lap,MAL44637,train
lap,MAL44639,train
lap,MAL44640,test
lap,MAL44641,train
lap,MAL44642,train
lap,MAL44645,train
lap,MAL44649,train
lap,MAL44650,train
lap,MAL44651,test
lap,MAL44652,train
lap,MAL44653,test
lap,MAL44654,train
lap,MAL44655,train
lap,MAL44656,train
lap,MAL44657,train
lap,MAL44664,train
lap,MAL44665,train
lap,MAL44666,train
lap,MAL44667,train
lap,MAL44668,train
lap,MAL44669,validation
lap,MAL44670,train
lap,MAL44671,test
lap,MAL44673,train
lap,MAL44674,train
lap,MAL44675,test
lap,MAL44676,train
lap,MAL44677,train
lap,MAL44678,train
lap,MAL44679,train
lap,MAL44680,train
lap,MAL44681,train
lap,MAL44683,train
lap,MAL44685,train
lap,MAL44686,train
lap,MAL44688,train
lap,MAL44689,train
lap,MAL44691,train
lap,MAL44692,test
lap,MAL44693,train
lap,MAL44696,train
lap,MAL44697,train
lap,MAL44699,test
lap,MAL44700,train
lap,MAL44702,train
lap,MAL44704,validation
lap,MAL44705,test
lap,MAL44707,train
lap,MAL44708,train
lap,MAL44709,train
lap,MAL44710,train
lap,MAL44711,train
lap,MAL44712,validation
lap,MAL44713,train
lap,MAL44717,train
lap,MAL44718,train
lap,MAL44719,validation
lap,MAL44720,train
lap,MAL44721,train
lap,MAL44722,test
lap,MAL44723,train
lap,MAL44724,train
lap,MAL44725,train
lap,MAL44727,train
lap,MAL44728,train
lap,MAL44729,train
lap,MAL44731,train
lap,MAL44732,train
lap,MAL44733,train
lap,MAL44734,train
lap,MAL44736,train
lap,MAL44737,test
lap,MAL44739,train
lap,MAL44740,test
lap,MAL44741,test
lap,MAL44742,train
lap,MAL44743,train
lap,MAL44744,train
lap,MAL44746,train
lap,MAL44747,validation
lap,MAL44748,train
lap,MAL44749,train
lap,MAL44750,train
lap,MAL44752,train
lap,MAL44753,validation
lap,MAL44754,train
lap,MAL44755,train
lap,MAL44756,test
lap,MAL44757,test
lap,MAL44758,train
lap,MAL44759,validation
lap,MAL44760,test
lap,MAL44762,test
lap,MAL44763,test
lap,MAL44764,train
lap,MAL44765,train
lap,MAL44766,validation
lap,MAL44767,test
lap,MAL44768,train
lap,MAL44769,train
lap,MAL44770,train
lap,MAL44771,train
lap,MAL44772,test
lap,MAL44773,train
lap,MAL44774,train
lap,MAL44775,train
lap,MAL44776,train
lap,MAL44777,test
lap,MAL44778,test
lap,MAL44779,train
lap,MAL44781,train
lap,MAL44782,train
lap,MAL44786,validation
lap,MAL44787,train
lap,MAL44788,test
lap,MAL44790,train
lap,MAL44794,validation
lap,MAL44795,validation
lap,MAL44797,train
lap,MAL44798,validation
lap,MAL44799,train
lap,MAL44800,validation
lap,MAL44801,train
lap,MAL44802,validation
lap,MAL44803,train
lap,MAL44806,train
lap,MAL44807,train
lap,MAL44810,train
lap,MAL44811,train
lap,MAL44812,train
lap,MAL44813,test
lap,MAL44814,train
lap,MAL44815,test
lap,MAL44816,train
lap,MAL44820,train
lap,MAL44821,test
lap,MAL44823,train
lap,MAL44825,train
lap,MAL44826,train
lap,MAL44827,train
lap,MAL44829,train
lap,MAL44830,train
lap,MAL44831,train
lap,MAL44832,train
lap,MAL44833,train
lap,MAL44834,train
lap,MAL44836,train
lap,MAL44838,train
lap,MAL44840,train
lap,MAL44842,train
lap,MAL44844,train
lap,MAL44846,train
lap,MAL44847,train
lap,MAL44848,train
lap,MAL44849,train
lap,MAL44850,test
lap,MAL44851,train
lap,MAL44854,train
lap,MAL44855,test
lap,MAL44857,train
lap,MAL44860,train
lap,MAL44861,test
lap,MAL44862,train
lap,MAL44863,train
lap,MAL44865,train
lap,MAL44866,train
lap,MAL44867,test
lap,MAL44868,train
lap,MAL44869,train
lap,MAL44870,test
lap,MAL44872,train
lap,MAL44875,train
lap,MAL44876,validation
lap,MAL44877,train
lap,MAL44878,train
lap,MAL44879,train
lap,MAL44880,train
lap,MAL44881,train
lap,MAL44882,train
lap,MAL44885,train
lap,MAL44886,train
lap,MAL44887,validation
lap,MAL44889,train
lap,MAL44890,train
lap,MAL44895,train
lap,MAL44896,train
lap,MAL44897,train
lap,MAL44898,train
lap,MAL44899,train
lap,MAL44900,train
lap,MAL44901,train
lap,MAL44902,train
lap,MAL44903,train
lap,MAL44904,train
lap,MAL44906,test
lap,MAL44907,train
lap,MAL44908,test
lap,MAL44909,train
lap,MAL44910,train
lap,MAL44911,validation
lap,MAL44912,train
lap,MAL44914,test
lap,MAL44915,train
lap,MAL44916,train
lap,MAL44917,test
lap,MAL44918,train
lap,MAL44919,train
lap,MAL44920,test
lap,MAL44921,train
lap,MAL44922,train
lap,MAL44923,train
lap,MAL44924,train
lap,MAL44925,validation
lap,MAL44926,train
lap,MAL44927,train
lap,MAL44928,validation
lap,MAL44929,test
lap,MAL44931,train
lap,MAL44935,train
lap,MAL44936,train
lap,MAL44940,validation
lap,MAL44942,train
lap,MAL44943,test
lap,MAL44946,train
lap,MAL44947,train
lap,MAL44948,train
lap,MAL44949,validation
lap,MAL44950,test
lap,MAL44951,train
lap,MAL44952,train
lap,MAL44953,train
lap,MAL44957,train
lap,MAL44958,train
lap,MAL44959,test
lap,MAL44960,train
lap,MAL44961,test
lap,MAL44962,train
lap,MAL44963,train
lap,MAL44964,test
lap,MAL44965,test
lap,MAL44966,test
lap,MAL44967,test
lap,MAL44969,train
lap,MAL44970,train
lap,MAL44971,train
lap,MAL44972,train
lap,MAL44973,validation
lap,MAL44974,train
lap,MAL44975,train
lap,MAL44976,test
lap,MAL44977,train
lap,MAL44978,train
lap,MAL44979,train
lap,MAL44980,train
lap,MAL44983,train
lap,MAL44984,train
lap,MAL45011,train
lap,MAL45012,train
lap,MAL45013,train
lap,MAL45014,train
lap,MAL45015,train
lap,MAL45016,test
lap,MAL45017,train
lap,MAL45018,train
lap,MAL45019,train
lap,MAL45020,validation
lap,MAL45021,train
lap,MAL45022,train
lap,MAL45023,test
lap,MAL45024,train
lap,MAL45026,validation
lap,MAL45027,test
lap,MAL45028,test
lap,MAL45031,train
lap,MAL45032,train
lap,MAL45033,train
lap,MAL45034,train
lap,MAL45035,train
lap,MAL45036,validation
lap,MAL45037,train
lap,MAL45038,train
lap,MAL45039,test
lap,MAL45040,train
lap,MAL45041,train
lap,MAL45043,train
lap,MAL45044,train
lap,MAL45046,test
lap,MAL45047,train
lap,MAL45049,train
lap,MAL45050,train
lap,MAL45051,train
lap,MAL45052,train
lap,MAL45053,train
lap,MAL45055,validation
lap,MAL45056,train
lap,MAL45058,train
lap,MAL45059,validation
lap,MAL45060,train
lap,MAL45061,train
lap,MAL45063,test
lap,MAL45064,train
lap,MAL45065,train
lap,MAL45066,train
lap,MAL45067,train
lap,MAL45069,train
lap,MAL45072,test
lap,MAL45073,train
lap,MAL45075,train
lap,MAL45078,train
lap,MAL45079,test
lap,MAL45080,train
lap,MAL45081,train
lap,MAL45083,train
lap,MAL45085,train
lap,MAL45088,validation
lap,MAL45089,train
lap,MAL45090,train
lap,MAL45091,test
lap,MAL45092,train
lap,MAL45093,train
lap,MAL45094,test
lap,MAL45095,train
lap,MAL45096,test
lap,MAL45097,train
lap,MAL45098,train
lap,MAL45099,train
lap,MAL45100,train
lap,MAL45101,test
lap,MAL45102,test
lap,MAL45103,validation
lap,MAL45104,test
lap,MAL45105,train
lap,MAL45107,train
lap,MAL45108,test
lap,MAL45109,train
lap,MAL45111,train
lap,MAL45112,train
lap,MAL45113,test
lap,MAL45114,train
lap,MAL45115,train
lap,MAL45116,test
lap,MAL45118,validation
lap,MAL45119,train
lap,MAL45120,train
lap,MAL45121,validation
lap,MAL45124,train
lap,MAL45133,train
lap,MAL45141,train
lap,MAL45142,test
lap,MAL45143,train
lap,MAL45144,train
lap,MAL45145,train
lap,MAL45146,train
lap,MAL45147,test
lap,MAL45148,train
lap,MAL45149,train
lap,MAL45151,validation
lap,MAL45152,train
lap,MAL45153,test
lap,MAL45154,train
lap,MAL45155,train
lap,MAL45156,train
lap,MAL45169,validation
lap,MAL45171,validation
lap,MAL45173,train
lap,MAL45174,train
lap,MAL45175,train
lap,MAL45176,train
lap,MAL45177,train
lap,MAL45178,train
lap,MAL45179,train
lap,MAL45180,train
lap,MAL45181,train
lap,MAL45182,train
lap,MAL45187,train
lap,MAL45188,train
lap,MAL45189,train
lap,MAL45190,train
lap,MAL45192,validation
lap,MAL45194,train
lap,MAL45195,train
lap,MAL45196,train
lap,MAL45197,train
lap,MAL45198,train
lap,MAL45201,train
lap,MAL45203,test
lap,MAL45204,test
lap,MAL45205,train
lap,MAL45206,train
lap,MAL45207,train
lap,MAL45208,train
lap,MAL45209,train
lap,MAL45211,train
lap,MAL45212,train
lap,MAL45213,train
lap,MAL45214,train
lap,MAL45215,test
lap,MAL45216,train
lap,MAL45220,train
lap,MAL45221,test
lap,MAL45222,train
lap,MAL45223,train
lap,MAL45224,train
lap,MAL45225,train
lap,MAL45226,train
lap,MAL45229,train
lap,MAL45230,train
lap,MAL45231,train
lap,MAL45232,train
lap,MAL45233,train
lap,MAL45234,train
lap,MAL45235,test
lap,MAL45236,train
lap,MAL45237,test
lap,MAL45238,train
lap,MAL45239,train
lap,MAL45240,train
lap,MAL45241,train
lap,MAL45242,test
lap,MAL45243,train
lap,MAL45244,test
lap,MAL45246,validation
lap,MAL45254,train
lap,MAL45255,train
lap,MAL45257,test
lap,MAL45258,train
lap,MAL45259,train
lap,MAL45260,train
lap,MAL45262,test
lap,MAL45263,train
lap,MAL45264,validation
lap,MAL45265,validation
lap,MAL45267,train
lap,MAL45268,train
lap,MAL45270,test
lap,MAL45271,train
lap,MAL45272,train
lap,MAL45274,train
lap,MAL45276,train
lap,MAL45279,train
lap,MAL45281,train
lap,MAL45282,test
lap,MAL45283,test
lap,MAL45284,train
lap,MAL45285,train
lap,MAL45286,train
lap,MAL45287,test
lap,MAL45289,train
lap,MAL45290,train
lap,MAL45291,test
lap,MAL45293,train
lap,MAL45297,train
lap,MAL45298,train
lap,MAL45299,validation
lap,MAL45302,train
lap,MAL45304,train
lap,MAL45305,train
lap,MAL45306,train
lap,MAL45309,validation
lap,MAL45311,train
lap,MAL45312,train
lap,MAL45313,test
lap,MAL45314,train
lap,MAL45315,train
lap,MAL45326,train
lap,MAL45327,test
lap,MAL45328,validation
lap,MAL45329,train
lap,MAL45330,validation
lap,MAL45331,train
lap,MAL45332,train
lap,MAL45333,train
lap,MAL45334,test
lap,MAL45335,train
lap,MAL45337,train
lap,MAL45339,train
lap,MAL45341,train
lap,MAL45344,train
lap,MAL45345,train
lap,MAL45347,train
lap,MAL45348,validation
lap,MAL45350,train
lap,MAL45351,validation
lap,MAL45355,train
lap,MAL45356,train
lap,MAL45357,train
lap,MAL45358,train
lap,MAL45359,train
lap,MAL45360,train
lap,MAL45361,train
lap,MAL45362,train
lap,MAL45363,train
lap,MAL45364,train
lap,MAL45365,train
lap,MAL45366,validation
lap,MAL45367,train
lap,MAL45368,train
lap,MAL45369,train
lap,MAL45370,train
lap,MAL45371,validation
lap,MAL45374,validation
lap,MAL45376,test
lap,MAL45378,test
lap,MAL45379,train
lap,MAL45380,train
lap,MAL45381,validation
lap,MAL45384,train
lap,MAL45385,train
lap,MAL45386,train
lap,MAL45387,train
lap,MAL45388,train
lap,MAL45389,train
lap,MAL45390,test
lap,MAL45391,train
lap,MAL45392,validation
lap,MAL45393,train
lap,MAL45394,train
lap,MAL45395,train
lap,MAL45396,test
lap,MAL45397,train
lap,MAL45398,train
lap,MAL45399,train
lap,MAL45400,train
lap,MAL45401,train
lap,MAL45402,train
lap,MAL45403,train
lap,MAL45404,train
lap,MAL45406,train
lap,MAL45407,train
lap,MAL45408,test
lap,MAL45409,train
lap,MAL45410,train
lap,MAL45411,train
lap,MAL45412,train
lap,MAL45413,train
lap,MAL45415,train
lap,MAL45416,train
lap,MAL45417,train
lap,MAL45418,train
lap,MAL45425,validation
lap,MAL45428,train
lap,MAL45430,train
lap,MAL45431,train
lap,MAL45432,validation
lap,MAL45433,train
lap,MAL45434,train
lap,MAL45435,train
lap,MAL45436,train
lap,MAL45437,train
lap,MAL45438,train
lap,MAL45439,train
lap,MAL45440,validation
lap,MAL45441,train
lap,MAL45443,validation
lap,MAL45444,validation
lap,MAL45445,test
lap,MAL45447,validation
lap,MAL45448,train
lap,MAL45449,train
lap,MAL45451,train
lap,MAL45452,validation
lap,MAL45453,train
lap,MAL45454,train
lap,MAL45455,train
lap,MAL45456,train
lap,MAL45458,train
lap,MAL45459,test
lap,MAL45460,validation
lap,MAL45461,train
lap,MAL45462,train
lap,MAL45463,train
lap,MAL45464,train
lap,MAL45465,train
lap,MAL45466,validation
lap,MAL45467,train
lap,MAL45468,train
lap,MAL45469,train
lap,MAL45470,train
lap,MAL45471,train
lap,MAL45472,train
lap,MAL45473,train
lap,MAL45474,test
lap,MAL45475,validation
lap,MAL45476,train
lap,MAL45479,train
lap,MAL45480,validation
lap,MAL45481,train
lap,MAL45482,train
lap,MAL45483,train
lap,MAL45484,train
lap,MAL45485,test
lap,MAL45486,train
lap,MAL45489,train
lap,MAL45490,validation
lap,MAL45492,train
lap,MAL45493,train
lap,MAL45494,train
lap,MAL45495,test
lap,MAL45496,train
lap,MAL45497,train
lap,MAL45498,train
lap,MAL45499,train
lap,MAL45500,train
lap,MAL45501,train
lap,MAL45502,train
lap,MAL45503,test
lap,MAL45507,train
lap,MAL45508,train
lap,MAL45509,test
lap,MAL45510,validation
lap,MAL45511,test
lap,MAL45512,validation
lap,MAL45513,train
lap,MAL45517,validation
lap,MAL45518,train
lap,MAL45519,train
lap,MAL45520,train
lap,MAL45522,test
lap,MAL45523,train
lap,MAL45524,train
lap,MAL45525,train
lap,MAL45526,train
lap,MAL45527,train
lap,MAL45528,test
lap,MAL45529,train
lap,MAL45530,train
lap,MAL45531,validation
lap,MAL45532,train
lap,MAL45533,train
lap,MAL45534,test
lap,MAL45535,train
lap,MAL45536,test
lap,MAL45537,validation
lap,MAL45538,train
lap,MAL45539,train
lap,MAL45540,train
lap,MAL45541,train
lap,MAL45543,train
lap,MAL45545,train
lap,MAL45547,train
lap,MAL45548,test
lap,MAL45549,train
lap,MAL45551,train
lap,MAL45552,train
lap,MAL45556,train
lap,MAL45557,validation
lap,MAL45558,test
lap,MAL45560,validation
lap,MAL45567,train
lap,MAL45571,train
lap,MAL45572,train
lap,MAL45576,train
lap,MAL45577,test
lap,MAL45582,train
lap,MAL45583,test
lap,MAL45584,train
lap,MAL45585,train
lap,MAL45587,train
lap,MAL45595,train
lap,MAL45598,train
lap,MAL45599,train
lap,MAL45600,train
lap,MAL45604,train
lap,MAL45605,train
lap,MAL45607,validation
lap,MAL45611,test
lap,MAL45612,test
lap,MAL45613,validation
lap,MAL45615,train
lap,MAL45618,train
lap,MAL45620,train
lap,MAL45626,train
lap,MAL45627,test
lap,MAL45643,train
lap,MAL45645,train
lap,MAL45649,train
lap,MAL45653,train
lap,MAL45654,train
lap,MAL45658,train
lap,MAL45660,train
lap,MAL45661,validation
lap,MAL45662,train
lap,MAL45664,train
lap,MAL45665,train
lap,MAL45667,test
lap,MAL45668,train
lap,MAL45676,train
lap,MAL45677,train
lap,MAL45678,train
lap,MAL45679,train
lap,MAL45681,train
lap,MAL45682,train
lap,MAL45683,train
lap,MAL45684,train
lap,MAL45685,train
lap,MAL45686,test
lap,MAL45687,train
lap,MAL45688,train
lap,MAL45689,test
lap,MAL45690,validation
lap,MAL45691,train
lap,MAL45692,test
lap,MAL45693,validation
lap,MAL45694,train
lap,MAL45695,train
lap,MAL45696,train
lap,MAL45697,train
lap,MAL45698,train
lap,MAL45699,train
lap,MAL45700,test
lap,MAL45702,train
lap,MAL45703,train
lap,MAL45704,train
lap,MAL45705,test
lap,MAL45706,train
lap,MAL45707,train
lap,MAL45708,validation
lap,MAL45709,train
lap,MAL45710,train
lap,MAL45712,test
lap,MAL45713,train
lap,MAL45716,train
lap,MAL45717,train
lap,MAL45718,train
lap,MAL45719,train
lap,MAL45720,train
lap,MAL45721,train
lap,MAL45722,test
lap,MAL45723,train
